"id","amikacin","capreomycin","ciprofloxacin","ethambutol","ethionamide","isoniazid","kanamycin","moxifloxacin","ofloxacin","pyrazinamide","rifampicin","streptomycin"
"SRR1146383",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162793",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1166913",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144778",NA,NA,NA,"0",NA,"1","1",NA,"0",NA,"1","1"
"SRR1146316",NA,NA,NA,"0",NA,"1","1",NA,"0",NA,"1","1"
"SRR1162806",NA,NA,NA,"0",NA,"1","1",NA,"0",NA,"1","1"
"SRR1162851",NA,NA,NA,"0",NA,"1","1",NA,"0",NA,"1","1"
"SRR1144779",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1146268",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1162875",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1166929",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1144781",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146355",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162895",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163206",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144782",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146324",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163075",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163355",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144784",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146330",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162796",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1166925",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144785",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146301",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163093",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163179",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144786",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1146354",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1163047",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1163417",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"SRR1144788",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146325",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162855",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162865",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144789",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146416",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163051",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163146",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144791",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146277",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163076",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163465",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144792",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146306",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163110",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163174",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144794",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146379",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1162795",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1162845",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144795",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146415",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1162850",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1166936",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144798",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1146376",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1163094",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1163490",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1144799",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146319",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162890",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1166873",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144801",NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,"1",NA
"SRR1146368",NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,"1",NA
"SRR1162894",NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,"1",NA
"SRR1162899",NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,"1",NA
"SRR1144802",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146413",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163321",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163418",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144803",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146343",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163124",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163212",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144804",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146278",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163141",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163300",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144806",NA,NA,NA,"0",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1146342",NA,NA,NA,"0",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1162856",NA,NA,NA,"0",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1163122",NA,NA,NA,"0",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1144808",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146309",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1162879",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163123",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144810",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146417",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162881",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163087",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144811",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146349",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162854",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163230",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144812",NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,"1",NA
"SRR1146282",NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,"1",NA
"SRR1162898",NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,"1",NA
"SRR1162998",NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,"1",NA
"SRR1144814",NA,NA,NA,"1",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1146329",NA,NA,NA,"1",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1163014",NA,NA,NA,"1",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1163128",NA,NA,NA,"1",NA,"1",NA,NA,"0",NA,"1",NA
"SRR1144816",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146359",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163327",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163344",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144818",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1146334",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1163109",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1163488",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1144819",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146377",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162840",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162863",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144821",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146384",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162814",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1166818",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144823",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146276",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163090",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163116",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144824",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146338",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1162818",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1166813",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144826",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146285",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163108",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163239",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144827",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146352",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163205",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163350",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144828",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146381",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162969",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163008",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144829",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146374",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1162810",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1166923",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144830",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146373",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1162801",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1166874",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1144831",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1146414",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1163200",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1163358",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"SRR1144832",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1146302",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1162826",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1166924",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","0"
"SRR1144833",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1146289",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1162968",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1163085",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"SRR1144834",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1146286",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163293",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1163305",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1","1"
"SRR1158874","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1181073","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1181154","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1158890","0","0",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181157","0","0",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181158","0","0",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1158898","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1181025","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1184036","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1158907","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181132","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181329","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1158923","0","0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"SRR1181107","0","0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"SRR1181311","0","0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"SRR1158929","0","0",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1181069","0","0",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1181110","0","0",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1158931","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
"SRR1181046","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
"SRR1181304","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
"SRR1158939","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1181047","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1181111","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1158943","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1180990","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1184127","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1158946","1","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181104","1","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181248","1","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1158950","1","1",NA,"1","1","1","1",NA,"1","1","1","1"
"SRR1181007","1","1",NA,"1","1","1","1",NA,"1","1","1","1"
"SRR1183663","1","1",NA,"1","1","1","1",NA,"1","1","1","1"
"SRR1158989","0","0",NA,"1","0","1","0",NA,"1","1",NA,"1"
"SRR1181074","0","0",NA,"1","0","1","0",NA,"1","1",NA,"1"
"SRR1181309","0","0",NA,"1","0","1","0",NA,"1","1",NA,"1"
"SRR1158990","0","0",NA,"1","0","1","0",NA,"1","1","1","1"
"SRR1181082","0","0",NA,"1","0","1","0",NA,"1","1","1","1"
"SRR1181159","0","0",NA,"1","0","1","0",NA,"1","1","1","1"
"SRR1158998","0","0",NA,"0","0","0","0",NA,"0",NA,"0","1"
"SRR1181105","0","0",NA,"0","0","0","0",NA,"0",NA,"0","1"
"SRR1181207","0","0",NA,"0","0","0","0",NA,"0",NA,"0","1"
"SRR1159002","0","1",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1181128","0","1",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1181204","0","1",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1159003","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1180951","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1181041","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1159006","0","0",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1180938","0","0",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181033","0","0",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159029","0","0",NA,"0","0","1","0",NA,"0","0","1","1"
"SRR1180994","0","0",NA,"0","0","1","0",NA,"0","0","1","1"
"SRR1181109","0","0",NA,"0","0","1","0",NA,"0","0","1","1"
"SRR1159034","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1181208","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1181241","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1159038","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1181018","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1183961","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1159044","1","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181045","1","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181247","1","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1159053","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181072","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181097","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159066","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181093","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181152","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159075","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1181141","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1181153","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1159076","1","1",NA,"1","0","1","1",NA,"0",NA,"1","1"
"SRR1181122","1","1",NA,"1","0","1","1",NA,"0",NA,"1","1"
"SRR1181310","1","1",NA,"1","0","1","1",NA,"0",NA,"1","1"
"SRR1159083","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1180957","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1184034","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159108","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181205","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181278","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159121","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181134","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181307","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159122","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1180984","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1184123","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159126","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1181249","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1181308","0","0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR1159129","1","1",NA,"1","1","1","1",NA,"1","1","1","1"
"SRR1181071","1","1",NA,"1","1","1","1",NA,"1","1","1","1"
"SRR1181300","1","1",NA,"1","1","1","1",NA,"1","1","1","1"
"SRR1159167","0","0",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1181095","0","0",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1181206","0","0",NA,"1","0","1","0",NA,NA,NA,"1","1"
"SRR1159171","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
"SRR1181116","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
"SRR1181203","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
"SRR1159180","0","0",NA,"1","1","1","0",NA,"0",NA,"1","1"
"SRR1180997","0","0",NA,"1","1","1","0",NA,"0",NA,"1","1"
"SRR1181126","0","0",NA,"1","1","1","0",NA,"0",NA,"1","1"
"SRR1159204","0","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1180958","0","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1184039","0","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1159237","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1180983","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1184001","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1159245","0","0",NA,"0","0","0","0",NA,"0",NA,"0","1"
"SRR1181081","0","0",NA,"0","0","0","0",NA,"0",NA,"0","1"
"SRR1181119","0","0",NA,"0","0","0","0",NA,"0",NA,"0","1"
"SRR1159252","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1180995","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1183963","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1159261","0","0",NA,"0","0","0","0",NA,"0","0","0","1"
"SRR1181024","0","0",NA,"0","0","0","0",NA,"0","0","0","1"
"SRR1181306","0","0",NA,"0","0","0","0",NA,"0","0","0","1"
"SRR1159262","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1180976","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1184125","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1159286","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181155","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181196","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159290","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1180950","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1181131","1","1",NA,"1","1","1","1",NA,"0",NA,"1","1"
"SRR1159293","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1180989","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1181094","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1159299","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1180970","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1183966","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1159309","0","0",NA,"0","0","1","0",NA,NA,NA,"1","1"
"SRR1180969","0","0",NA,"0","0","1","0",NA,NA,NA,"1","1"
"SRR1181031","0","0",NA,"0","0","1","0",NA,NA,NA,"1","1"
"SRR1159310","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1181075","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1181288","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1159338","0","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181125","0","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1181151","0","1",NA,"1","1","1","1",NA,"0","1","1","1"
"SRR1159349","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181103","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1181149","1","1",NA,"1","0","1","1",NA,"1",NA,"1","1"
"SRR1159352","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1181048","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1184113","0","0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR1159359","0","0",NA,"1","0","1","0",NA,"1","1",NA,"1"
"SRR1180944","0","0",NA,"1","0","1","0",NA,"1","1",NA,"1"
"SRR1181114","0","0",NA,"1","0","1","0",NA,"1","1",NA,"1"
"SRR1159361","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1180922","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1181135","1","1",NA,"1","1","1","1",NA,"1",NA,"1","1"
"SRR1159393","0","0",NA,"1","0","1","1",NA,"1","1","1","1"
"SRR1181150","0","0",NA,"1","0","1","1",NA,"1","1","1","1"
"SRR1181305","0","0",NA,"1","0","1","1",NA,"1","1","1","1"
"SRR1159521","1","1",NA,"1","0","1","1",NA,"1","1","1","1"
"SRR1180770","1","1",NA,"1","0","1","1",NA,"1","1","1","1"
"SRR1184040","1","1",NA,"1","0","1","1",NA,"1","1","1","1"
"SRR1159661","1","1",NA,"1","0","1","1",NA,"0",NA,"1","1"
"SRR1181124","1","1",NA,"1","0","1","1",NA,"0",NA,"1","1"
"SRR1181202","1","1",NA,"1","0","1","1",NA,"0",NA,"1","1"
"SRR1159682","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1180945","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1181129","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1159687","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1180975","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1184121","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR1159700","0","0",NA,"1","0","1","0",NA,"1","1","1","1"
"SRR1180937","0","0",NA,"1","0","1","0",NA,"1","1","1","1"
"SRR1184120","0","0",NA,"1","0","1","0",NA,"1","1","1","1"
"SRR1159721","1","1",NA,"1","0","1","1",NA,"0","1","1","1"
"SRR1180711","1","1",NA,"1","0","1","1",NA,"0","1","1","1"
"SRR1181101","1","1",NA,"1","0","1","1",NA,"0","1","1","1"
"SRR1159723","0","0",NA,"0","0","0","0",NA,"0",NA,"0","0"
